genres,acousticness,energy,danceability,tempo,valence,speechiness,liveness,instrumentalness
groove metal,0.000752,0.841,0.498,110.055,0.326,0.0341,0.115,0.00951
melodic metalcore,0.000752,0.841,0.498,110.055,0.326,0.0341,0.115,0.00951
groove metal,2.97e-05,0.979,0.338,199.896,0.273,0.0714,0.345,0.035
melodic metalcore,2.97e-05,0.979,0.338,199.896,0.273,0.0714,0.345,0.035
groove metal,7.27e-05,0.964,0.471,92.007,0.177,0.0571,0.128,0.0267
melodic metalcore,7.27e-05,0.964,0.471,92.007,0.177,0.0571,0.128,0.0267
groove metal,0.000252,0.976,0.292,117.521,0.154,0.0878,0.345,0.000641
melodic metalcore,0.000252,0.976,0.292,117.521,0.154,0.0878,0.345,0.000641
groove metal,2.02e-05,0.965,0.262,127.302,0.105,0.0889,0.109,0.0668
melodic metalcore,2.02e-05,0.965,0.262,127.302,0.105,0.0889,0.109,0.0668
groove metal,9.18e-05,0.96,0.175,198.031,0.198,0.0899,0.316,0.0188
melodic metalcore,9.18e-05,0.96,0.175,198.031,0.198,0.0899,0.316,0.0188
groove metal,2.51e-05,0.98,0.486,112.993,0.129,0.0459,0.332,0.016
melodic metalcore,2.51e-05,0.98,0.486,112.993,0.129,0.0459,0.332,0.016
glam metal,0.324,0.817,0.309,119.872,0.212,0.181,0.36,0.729
glam metal,9.86e-05,0.912,0.463,164.901,0.27,0.0503,0.125,0.188
glam metal,0.000155,0.948,0.425,175.906,0.334,0.0597,0.188,0.032
glam metal,0.000117,0.942,0.477,139.989,0.44,0.0805,0.0722,0.11
glam metal,0.000623,0.886,0.464,107.035,0.212,0.0531,0.101,0.000351
glam metal,0.000123,0.884,0.371,184.816,0.346,0.0676,0.108,0.822
glam metal,5.55e-05,0.869,0.499,131.001,0.19,0.0591,0.0693,0.106
glam metal,0.000206,0.936,0.523,108.473,0.462,0.0646,0.51,0.818
glam metal,0.0004,0.922,0.521,101.456,0.454,0.0791,0.108,0.009
glam metal,0.000302,0.947,0.446,148.087,0.429,0.103,0.362,0.00373
glam metal,0.000124,0.875,0.556,100.098,0.534,0.0537,0.057,0.0102
glam metal,0.000171,0.953,0.27,134,0.48,0.195,0.281,0.756
glam metal,1.14e-05,0.968,0.485,122.472,0.438,0.116,0.367,0.279
groove metal,0.853,0.137,0.137,92.881,0.034,0.038,0.111,0.891
melodic metalcore,0.853,0.137,0.137,92.881,0.034,0.038,0.111,0.891
metalcore,0.853,0.137,0.137,92.881,0.034,0.038,0.111,0.891
groove metal,3e-05,0.955,0.311,113.148,0.131,0.0803,0.106,0.00622
melodic metalcore,3e-05,0.955,0.311,113.148,0.131,0.0803,0.106,0.00622
metalcore,3e-05,0.955,0.311,113.148,0.131,0.0803,0.106,0.00622
groove metal,5.17e-05,0.944,0.51,111.605,0.184,0.0724,0.358,5.54e-05
melodic metalcore,5.17e-05,0.944,0.51,111.605,0.184,0.0724,0.358,5.54e-05
metalcore,5.17e-05,0.944,0.51,111.605,0.184,0.0724,0.358,5.54e-05
groove metal,0.000152,0.916,0.467,160.196,0.512,0.06,0.307,2.09e-05
melodic metalcore,0.000152,0.916,0.467,160.196,0.512,0.06,0.307,2.09e-05
metalcore,0.000152,0.916,0.467,160.196,0.512,0.06,0.307,2.09e-05
groove metal,1.78e-05,0.846,0.503,140.035,0.599,0.0512,0.311,0.000137
melodic metalcore,1.78e-05,0.846,0.503,140.035,0.599,0.0512,0.311,0.000137
metalcore,1.78e-05,0.846,0.503,140.035,0.599,0.0512,0.311,0.000137
groove metal,0.000163,0.948,0.305,143.982,0.348,0.0979,0.0738,2.42e-06
melodic metalcore,0.000163,0.948,0.305,143.982,0.348,0.0979,0.0738,2.42e-06
metalcore,0.000163,0.948,0.305,143.982,0.348,0.0979,0.0738,2.42e-06
groove metal,0.000244,0.887,0.517,166.008,0.527,0.0732,0.151,0.00258
melodic metalcore,0.000244,0.887,0.517,166.008,0.527,0.0732,0.151,0.00258
metalcore,0.000244,0.887,0.517,166.008,0.527,0.0732,0.151,0.00258
groove metal,1.43e-05,0.925,0.467,158.013,0.396,0.0694,0.295,0.000496
melodic metalcore,1.43e-05,0.925,0.467,158.013,0.396,0.0694,0.295,0.000496
metalcore,1.43e-05,0.925,0.467,158.013,0.396,0.0694,0.295,0.000496
groove metal,0.000163,0.911,0.251,186.238,0.42,0.0641,0.304,6.68e-06
melodic metalcore,0.000163,0.911,0.251,186.238,0.42,0.0641,0.304,6.68e-06
metalcore,0.000163,0.911,0.251,186.238,0.42,0.0641,0.304,6.68e-06
groove metal,6.44e-06,0.939,0.49,141.912,0.297,0.0673,0.339,0.000217
melodic metalcore,6.44e-06,0.939,0.49,141.912,0.297,0.0673,0.339,0.000217
metalcore,6.44e-06,0.939,0.49,141.912,0.297,0.0673,0.339,0.000217
groove metal,0.000245,0.922,0.477,92.238,0.212,0.0676,0.0773,0.00352
melodic metalcore,0.000245,0.922,0.477,92.238,0.212,0.0676,0.0773,0.00352
metalcore,0.000245,0.922,0.477,92.238,0.212,0.0676,0.0773,0.00352
nu metal,0.00281,0.965,0.551,144.971,0.381,0.134,0.419,0.163
rap metal,0.00281,0.965,0.551,144.971,0.381,0.134,0.419,0.163
nu metal,0.000488,0.834,0.379,173.813,0.641,0.137,0.126,0.000151
rap metal,0.000488,0.834,0.379,173.813,0.641,0.137,0.126,0.000151
nu metal,0.00085,0.969,0.535,142.983,0.637,0.0998,0.871,5.06e-06
rap metal,0.00085,0.969,0.535,142.983,0.637,0.0998,0.871,5.06e-06
nu metal,0.0289,0.825,0.531,131.701,0.235,0.13,0.409,0.00275
rap metal,0.0289,0.825,0.531,131.701,0.235,0.13,0.409,0.00275
nu metal,0.00275,0.777,0.493,136.649,0.361,0.1,0.339,0.0534
rap metal,0.00275,0.777,0.493,136.649,0.361,0.1,0.339,0.0534
nu metal,0.000151,0.978,0.536,135.97,0.333,0.109,0.373,0.0185
rap metal,0.000151,0.978,0.536,135.97,0.333,0.109,0.373,0.0185
nu metal,0.000571,0.966,0.513,94.816,0.264,0.194,0.709,0.00037
rap metal,0.000571,0.966,0.513,94.816,0.264,0.194,0.709,0.00037
nu metal,0.0302,0.789,0.57,134.941,0.427,0.0559,0.134,0.000159
rap metal,0.0302,0.789,0.57,134.941,0.427,0.0559,0.134,0.000159
nu metal,0.00893,0.994,0.512,109.918,0.207,0.202,0.37,0.000815
rap metal,0.00893,0.994,0.512,109.918,0.207,0.202,0.37,0.000815
nu metal,0.00165,0.752,0.449,139.961,0.345,0.133,0.635,0.000495
rap metal,0.00165,0.752,0.449,139.961,0.345,0.133,0.635,0.000495
groove metal,0.000214,0.844,0.377,83.969,0.217,0.0354,0.0851,0.851
metal,0.000214,0.844,0.377,83.969,0.217,0.0354,0.0851,0.851
speed metal,0.000214,0.844,0.377,83.969,0.217,0.0354,0.0851,0.851
thrash metal,0.000214,0.844,0.377,83.969,0.217,0.0354,0.0851,0.851
groove metal,3.79e-05,0.994,0.402,104.111,0.255,0.0623,0.145,0.0934
metal,3.79e-05,0.994,0.402,104.111,0.255,0.0623,0.145,0.0934
speed metal,3.79e-05,0.994,0.402,104.111,0.255,0.0623,0.145,0.0934
thrash metal,3.79e-05,0.994,0.402,104.111,0.255,0.0623,0.145,0.0934
groove metal,0.000144,0.991,0.326,93.164,0.142,0.162,0.125,0.0257
metal,0.000144,0.991,0.326,93.164,0.142,0.162,0.125,0.0257
speed metal,0.000144,0.991,0.326,93.164,0.142,0.162,0.125,0.0257
thrash metal,0.000144,0.991,0.326,93.164,0.142,0.162,0.125,0.0257
groove metal,4.89e-05,0.983,0.257,162.833,0.26,0.135,0.0933,0.0122
metal,4.89e-05,0.983,0.257,162.833,0.26,0.135,0.0933,0.0122
speed metal,4.89e-05,0.983,0.257,162.833,0.26,0.135,0.0933,0.0122
thrash metal,4.89e-05,0.983,0.257,162.833,0.26,0.135,0.0933,0.0122
groove metal,8.25e-05,0.964,0.383,95.667,0.228,0.111,0.0791,0.046
metal,8.25e-05,0.964,0.383,95.667,0.228,0.111,0.0791,0.046
speed metal,8.25e-05,0.964,0.383,95.667,0.228,0.111,0.0791,0.046
thrash metal,8.25e-05,0.964,0.383,95.667,0.228,0.111,0.0791,0.046
groove metal,0.0173,0.844,0.327,130.659,0.151,0.0437,0.0694,0.105
metal,0.0173,0.844,0.327,130.659,0.151,0.0437,0.0694,0.105
speed metal,0.0173,0.844,0.327,130.659,0.151,0.0437,0.0694,0.105
thrash metal,0.0173,0.844,0.327,130.659,0.151,0.0437,0.0694,0.105
groove metal,0.000658,0.968,0.397,83.999,0.508,0.084,0.0818,0.000587
metal,0.000658,0.968,0.397,83.999,0.508,0.084,0.0818,0.000587
speed metal,0.000658,0.968,0.397,83.999,0.508,0.084,0.0818,0.000587
thrash metal,0.000658,0.968,0.397,83.999,0.508,0.084,0.0818,0.000587
groove metal,0.000333,0.977,0.278,97.934,0.348,0.0904,0.0822,0.222
metal,0.000333,0.977,0.278,97.934,0.348,0.0904,0.0822,0.222
speed metal,0.000333,0.977,0.278,97.934,0.348,0.0904,0.0822,0.222
thrash metal,0.000333,0.977,0.278,97.934,0.348,0.0904,0.0822,0.222
groove metal,0.000494,0.927,0.383,170.346,0.41,0.0772,0.348,0
metal,0.000494,0.927,0.383,170.346,0.41,0.0772,0.348,0
speed metal,0.000494,0.927,0.383,170.346,0.41,0.0772,0.348,0
thrash metal,0.000494,0.927,0.383,170.346,0.41,0.0772,0.348,0
groove metal,5.9e-05,0.983,0.202,198.696,0.409,0.145,0.0478,0.000399
metal,5.9e-05,0.983,0.202,198.696,0.409,0.145,0.0478,0.000399
speed metal,5.9e-05,0.983,0.202,198.696,0.409,0.145,0.0478,0.000399
thrash metal,5.9e-05,0.983,0.202,198.696,0.409,0.145,0.0478,0.000399
groove metal,0.000115,0.992,0.226,97.953,0.155,0.132,0.0452,0.242
metal,0.000115,0.992,0.226,97.953,0.155,0.132,0.0452,0.242
speed metal,0.000115,0.992,0.226,97.953,0.155,0.132,0.0452,0.242
thrash metal,0.000115,0.992,0.226,97.953,0.155,0.132,0.0452,0.242
groove metal,4.65e-05,0.95,0.23,153.445,0.286,0.0925,0.118,0.0121
metal,4.65e-05,0.95,0.23,153.445,0.286,0.0925,0.118,0.0121
speed metal,4.65e-05,0.95,0.23,153.445,0.286,0.0925,0.118,0.0121
thrash metal,4.65e-05,0.95,0.23,153.445,0.286,0.0925,0.118,0.0121
metal,0.000107,0.529,0.271,122.705,0.524,0.0613,0.519,0.878
metal,2.04e-06,0.97,0.239,170.135,0.0746,0.0975,0.262,0.172
metal,1.03e-05,0.891,0.378,96.105,0.134,0.0428,0.777,0.0136
metal,1.56e-05,0.964,0.403,129.859,0.203,0.0931,0.973,0.0401
metal,2.29e-05,0.948,0.121,77.984,0.194,0.119,0.72,0.209
metal,5.33e-06,0.981,0.338,98.991,0.0426,0.127,0.918,0.264
metal,1.92e-06,0.982,0.194,104.836,0.0559,0.177,0.967,0.0511
metal,7.55e-05,0.875,0.213,172.07,0.371,0.074,0.841,0.115
metal,5.24e-06,0.98,0.252,89.841,0.118,0.0962,0.974,0.232
metal,9.06e-06,0.946,0.229,176.261,0.359,0.106,0.958,0.0355
metal,4.3e-06,0.963,0.127,91.938,0.111,0.142,0.975,0.252
metal,6.55e-06,0.52,0.19,52.713,0.201,0.0427,0.15,0.56
metal,4.48e-06,0.979,0.326,90.938,0.188,0.0884,0.676,0.414
metal,2.3e-05,0.953,0.395,137.956,0.166,0.1,0.943,0.101
metal,5.59e-06,0.972,0.322,101.027,0.0375,0.126,0.954,0.675
progressive metal,0.357,0.225,0.323,123.15,0.229,0.121,0.111,0.974
progressive metal,0.000974,0.819,0.272,113.29,0.205,0.0338,0.375,0.851
progressive metal,0.000302,0.963,0.49,158.001,0.536,0.0488,0.223,0.00122
progressive metal,0.697,0.493,0.527,76.98,0.317,0.0296,0.295,0.0078
progressive metal,0.0115,0.849,0.483,75.981,0.374,0.0575,0.357,0
progressive metal,0.00954,0.939,0.401,194.998,0.372,0.188,0.378,1.07e-05
progressive metal,0.0247,0.53,0.251,119.059,0.164,0.0319,0.589,0.00154
progressive metal,0.003,0.739,0.203,164.154,0.383,0.0347,0.153,9.16e-05
progressive metal,0.283,0.316,0.406,127.032,0.063,0.0305,0.0812,7.4e-05
progressive metal,0.0118,0.916,0.301,160.039,0.379,0.112,0.549,3.69e-06
progressive metal,0.04,0.71,0.384,128.793,0.196,0.154,0.186,2.45e-05
progressive metal,0.147,0.553,0.477,105.035,0.263,0.0351,0.374,0.000279
progressive metal,0.00584,0.82,0.251,158.359,0.475,0.0335,0.108,0.00105
progressive metal,0.03,0.486,0.239,83.88,0.129,0.0306,0.316,1.38e-05
progressive metal,0.16,0.5,0.444,134.844,0.139,0.0297,0.114,0.0026
progressive metal,0.00239,0.695,0.279,144.784,0.0991,0.0365,0.122,0.00134
progressive metal,0.517,0.427,0.244,81.594,0.055,0.0902,0.0992,0.955
progressive metal,0.196,0.33,0.29,129.989,0.0365,0.0286,0.243,0.00754
progressive metal,0.000872,0.924,0.329,114.253,0.466,0.0548,0.0789,0.00607
progressive metal,0.00125,0.702,0.351,128.177,0.261,0.0316,0.175,0.000581
progressive metal,0.00206,0.64,0.36,102.347,0.358,0.0282,0.0744,0.573
progressive metal,0.000112,0.931,0.474,163.03,0.316,0.0509,0.0943,0.000139
progressive metal,0.474,0.391,0.493,111.015,0.0805,0.0376,0.0881,0.31
progressive metal,0.348,0.41,0.338,120.907,0.0967,0.0295,0.104,0.00122
progressive metal,0.000896,0.87,0.304,129.945,0.3,0.0576,0.396,0.000396
progressive metal,0.000551,0.388,0.323,140.036,0.0351,0.0392,0.0616,0.0912
progressive metal,0.000578,0.711,0.582,132.018,0.344,0.0507,0.201,0.0286
progressive metal,0.000476,0.923,0.409,109.937,0.171,0.0423,0.492,0.0154
progressive metal,0.412,0.479,0.486,132.063,0.225,0.0297,0.193,7.69e-06
progressive metal,0.796,0.192,0.263,149.385,0.27,0.0321,0.283,0
progressive metal,0.101,0.488,0.222,85.466,0.294,0.0259,0.071,0
progressive metal,0.000605,0.911,0.508,94.016,0.588,0.0305,0.121,0.000113
progressive metal,0.19,0.681,0.394,68.017,0.126,0.209,0.0998,0.89
progressive metal,0.0524,0.46,0.319,115.076,0.168,0.0284,0.12,1.11e-06
glam metal,0.00138,0.81,0.368,91.116,0.175,0.0404,0.187,0.00519
glam metal,0.00873,0.948,0.426,92.511,0.454,0.111,0.327,1.03e-05
glam metal,0.0195,0.827,0.471,95.021,0.178,0.041,0.094,2.61e-05
glam metal,0.016,0.698,0.35,153.233,0.439,0.0389,0.351,0.00355
glam metal,0.00231,0.876,0.271,181.896,0.341,0.063,0.14,0.277
glam metal,0.0022,0.856,0.422,112.03,0.398,0.0516,0.0869,0.0538
glam metal,0.00843,0.927,0.429,130.921,0.376,0.0877,0.318,0.00234
glam metal,0.00253,0.863,0.427,89.937,0.458,0.0547,0.182,0.366
glam metal,0.0261,0.869,0.445,95.105,0.488,0.0414,0.213,0.0189
glam metal,0.463,0.53,0.324,135.17,0.225,0.0279,0.154,0.000354
glam metal,0.00155,0.903,0.358,132.851,0.152,0.0981,0.0636,0.145
glam metal,0.144,0.482,0.154,94.09,0.161,0.0477,0.116,0.285
glam metal,0.00807,0.852,0.475,91.026,0.328,0.0359,0.948,0.0527
glam metal,0.00245,0.969,0.425,92.493,0.496,0.0699,0.963,0.00156
glam metal,0.057,0.7,0.419,92.929,0.362,0.0365,0.98,0.00041
glam metal,0.000112,0.966,0.231,107.17,0.443,0.0467,0.934,0.0114
glam metal,0.00343,0.885,0.419,82.983,0.366,0.0389,0.978,0.00786
glam metal,0.0124,0.725,0.463,95.015,0.504,0.0288,0.536,0.000264
glam metal,0.000599,0.854,0.234,100.1,0.513,0.0518,0.978,0.14
glam metal,0.0759,0.801,0.223,82.714,0.174,0.0597,0.899,0.000116
glam metal,0.0573,0.653,0.36,153.849,0.484,0.0411,0.976,0.00912
glam metal,0.0111,0.873,0.453,82.009,0.256,0.0776,0.963,0.045
glam metal,0.00189,0.928,0.278,171.344,0.58,0.0562,0.952,0.000614
glam metal,0.0129,0.879,0.386,96.76,0.304,0.0784,0.964,0.016
glam metal,0.0227,0.753,0.54,91.026,0.643,0.0282,0.822,0.00255
glam metal,0.00541,0.749,0.506,114.509,0.693,0.0453,0.515,0.00104
glam metal,0.00735,0.842,0.494,108.511,0.54,0.0448,0.586,0.0102
glam metal,0.000889,0.95,0.458,131.136,0.56,0.0651,0.958,0.0619
glam metal,0.000681,0.94,0.408,119.382,0.259,0.0713,0.987,0.0721
alternative metal,4.5e-05,0.974,0.384,156.398,0.316,0.107,0.71,0.0232
alternative metal,2.66e-05,0.926,0.283,105.898,0.229,0.0541,0.79,0.307
alternative metal,0.000345,0.866,0.449,119.979,0.0881,0.0656,0.175,0.172
alternative metal,2.48e-05,0.947,0.253,111.088,0.173,0.0981,0.85,0.145
alternative metal,0.000195,0.92,0.267,151.656,0.305,0.0628,0.901,0.124
alternative metal,0.000259,0.811,0.325,144.326,0.154,0.0393,0.794,0.681
alternative metal,0.00272,0.833,0.365,124.338,0.232,0.0816,0.709,0.285
alternative metal,0.000358,0.824,0.32,167.98,0.151,0.0562,0.698,0.134
alternative metal,0.000986,0.468,0.403,179.104,0.137,0.0301,0.172,0.363
alternative metal,2.75e-05,0.971,0.48,150.004,0.341,0.0856,0.981,0.0073
alternative metal,0.00126,0.829,0.466,120.5,0.153,0.0519,0.818,0.0435
alternative metal,0.0255,0.72,0.34,129.286,0.307,0.131,0.973,0.0225
alternative metal,9.39e-06,0.978,0.397,138.224,0.285,0.0731,0.984,0.256
funk metal,0.000104,0.891,0.429,175.065,0.457,0.0424,0.313,0.156
funk metal,0.0607,0.76,0.84,126.013,0.947,0.0372,0.0726,0.422
funk metal,0.158,0.707,0.719,114.033,0.638,0.028,0.116,4.34e-06
funk metal,0.0836,0.841,0.869,120.035,0.961,0.0774,0.0549,0.167
funk metal,0.00112,0.774,0.63,158.016,0.623,0.0419,0.118,0.249
funk metal,0.0154,0.735,0.837,124.934,0.729,0.0388,0.237,0.459
funk metal,0.0115,0.69,0.807,146.992,0.978,0.0415,0.0733,0.258
funk metal,0.00796,0.865,0.605,136.002,0.653,0.0515,0.332,0.0155
funk metal,0.0161,0.702,0.871,90.001,0.787,0.0853,0.102,0.0116
funk metal,0.203,0.821,0.678,180.036,0.735,0.0793,0.142,4.03e-05
funk metal,0.274,0.000241,0.636,75.018,0.827,0.803,0.0787,0
gothic metal,0.000318,0.964,0.38,66.035,0.222,0.0576,0.967,0.0001
gothic symphonic metal,0.000318,0.964,0.38,66.035,0.222,0.0576,0.967,0.0001
symphonic metal,0.000318,0.964,0.38,66.035,0.222,0.0576,0.967,0.0001
gothic metal,0.000402,0.95,0.413,99.991,0.2,0.058,0.913,0
gothic symphonic metal,0.000402,0.95,0.413,99.991,0.2,0.058,0.913,0
symphonic metal,0.000402,0.95,0.413,99.991,0.2,0.058,0.913,0
gothic metal,0.00184,0.929,0.452,119.986,0.364,0.0552,0.972,1.23e-06
gothic symphonic metal,0.00184,0.929,0.452,119.986,0.364,0.0552,0.972,1.23e-06
symphonic metal,0.00184,0.929,0.452,119.986,0.364,0.0552,0.972,1.23e-06
gothic metal,0.625,0.505,0.417,139.87,0.162,0.0288,0.726,0.00032
gothic symphonic metal,0.625,0.505,0.417,139.87,0.162,0.0288,0.726,0.00032
symphonic metal,0.625,0.505,0.417,139.87,0.162,0.0288,0.726,0.00032
gothic metal,0.0471,0.765,0.27,176.164,0.163,0.0539,0.979,0
gothic symphonic metal,0.0471,0.765,0.27,176.164,0.163,0.0539,0.979,0
symphonic metal,0.0471,0.765,0.27,176.164,0.163,0.0539,0.979,0
gothic metal,0.0174,0.795,0.221,176.188,0.176,0.0508,0.962,2.19e-05
gothic symphonic metal,0.0174,0.795,0.221,176.188,0.176,0.0508,0.962,2.19e-05
symphonic metal,0.0174,0.795,0.221,176.188,0.176,0.0508,0.962,2.19e-05
gothic metal,0.147,0.852,0.438,91.061,0.238,0.0387,0.976,0
gothic symphonic metal,0.147,0.852,0.438,91.061,0.238,0.0387,0.976,0
symphonic metal,0.147,0.852,0.438,91.061,0.238,0.0387,0.976,0
gothic metal,0.973,0.286,0.101,83.578,0.0628,0.0333,0.606,0.913
gothic symphonic metal,0.973,0.286,0.101,83.578,0.0628,0.0333,0.606,0.913
symphonic metal,0.973,0.286,0.101,83.578,0.0628,0.0333,0.606,0.913
gothic metal,0.196,0.575,0.409,86.049,0.16,0.0284,0.775,0.0133
gothic symphonic metal,0.196,0.575,0.409,86.049,0.16,0.0284,0.775,0.0133
symphonic metal,0.196,0.575,0.409,86.049,0.16,0.0284,0.775,0.0133
gothic metal,0.722,0.495,0.257,147.011,0.171,0.0304,0.722,0.00043
gothic symphonic metal,0.722,0.495,0.257,147.011,0.171,0.0304,0.722,0.00043
symphonic metal,0.722,0.495,0.257,147.011,0.171,0.0304,0.722,0.00043
gothic metal,0.117,0.667,0.355,127.535,0.107,0.0369,0.971,0.144
gothic symphonic metal,0.117,0.667,0.355,127.535,0.107,0.0369,0.971,0.144
symphonic metal,0.117,0.667,0.355,127.535,0.107,0.0369,0.971,0.144
gothic metal,0.00606,0.879,0.45,116.975,0.207,0.0459,0.985,0
gothic symphonic metal,0.00606,0.879,0.45,116.975,0.207,0.0459,0.985,0
symphonic metal,0.00606,0.879,0.45,116.975,0.207,0.0459,0.985,0
gothic metal,0.017,0.831,0.24,159.99,0.0734,0.0634,0.994,0.00404
gothic symphonic metal,0.017,0.831,0.24,159.99,0.0734,0.0634,0.994,0.00404
symphonic metal,0.017,0.831,0.24,159.99,0.0734,0.0634,0.994,0.00404
gothic metal,0.0047,0.818,0.232,105.021,0.135,0.0503,0.793,0.0165
gothic symphonic metal,0.0047,0.818,0.232,105.021,0.135,0.0503,0.793,0.0165
symphonic metal,0.0047,0.818,0.232,105.021,0.135,0.0503,0.793,0.0165
gothic metal,0.00379,0.887,0.255,185.124,0.339,0.0607,0.99,1.22e-05
gothic symphonic metal,0.00379,0.887,0.255,185.124,0.339,0.0607,0.99,1.22e-05
symphonic metal,0.00379,0.887,0.255,185.124,0.339,0.0607,0.99,1.22e-05
gothic metal,0.0242,0.855,0.345,81.025,0.204,0.0451,0.991,0
gothic symphonic metal,0.0242,0.855,0.345,81.025,0.204,0.0451,0.991,0
symphonic metal,0.0242,0.855,0.345,81.025,0.204,0.0451,0.991,0
gothic metal,0.043,0.879,0.501,103.002,0.42,0.0542,0.902,0
gothic symphonic metal,0.043,0.879,0.501,103.002,0.42,0.0542,0.902,0
symphonic metal,0.043,0.879,0.501,103.002,0.42,0.0542,0.902,0
gothic metal,0.00943,0.941,0.415,134.995,0.264,0.0819,0.972,0
gothic symphonic metal,0.00943,0.941,0.415,134.995,0.264,0.0819,0.972,0
symphonic metal,0.00943,0.941,0.415,134.995,0.264,0.0819,0.972,0
gothic metal,0.00616,0.944,0.495,119.945,0.363,0.0759,0.984,6.68e-05
gothic symphonic metal,0.00616,0.944,0.495,119.945,0.363,0.0759,0.984,6.68e-05
symphonic metal,0.00616,0.944,0.495,119.945,0.363,0.0759,0.984,6.68e-05
gothic metal,0.000732,0.97,0.26,132.076,0.157,0.0957,0.987,0.00157
gothic symphonic metal,0.000732,0.97,0.26,132.076,0.157,0.0957,0.987,0.00157
symphonic metal,0.000732,0.97,0.26,132.076,0.157,0.0957,0.987,0.00157
gothic metal,0.251,0.667,0.386,126.958,0.229,0.046,0.798,0.000205
gothic symphonic metal,0.251,0.667,0.386,126.958,0.229,0.046,0.798,0.000205
symphonic metal,0.251,0.667,0.386,126.958,0.229,0.046,0.798,0.000205
gothic metal,0.00307,0.952,0.477,100.004,0.242,0.0574,0.99,0
gothic symphonic metal,0.00307,0.952,0.477,100.004,0.242,0.0574,0.99,0
symphonic metal,0.00307,0.952,0.477,100.004,0.242,0.0574,0.99,0
gothic metal,0.00217,0.979,0.504,128.028,0.128,0.0842,0.978,0
gothic symphonic metal,0.00217,0.979,0.504,128.028,0.128,0.0842,0.978,0
symphonic metal,0.00217,0.979,0.504,128.028,0.128,0.0842,0.978,0
gothic metal,0.19,0.865,0.51,129.013,0.395,0.0431,0.679,3.06e-05
gothic symphonic metal,0.19,0.865,0.51,129.013,0.395,0.0431,0.679,3.06e-05
symphonic metal,0.19,0.865,0.51,129.013,0.395,0.0431,0.679,3.06e-05
gothic metal,0.0526,0.756,0.41,87.308,0.303,0.0627,0.946,1.67e-06
gothic symphonic metal,0.0526,0.756,0.41,87.308,0.303,0.0627,0.946,1.67e-06
symphonic metal,0.0526,0.756,0.41,87.308,0.303,0.0627,0.946,1.67e-06
gothic metal,0.0105,0.881,0.526,120.943,0.355,0.0541,0.639,0
gothic symphonic metal,0.0105,0.881,0.526,120.943,0.355,0.0541,0.639,0
symphonic metal,0.0105,0.881,0.526,120.943,0.355,0.0541,0.639,0
gothic metal,0.00387,0.83,0.211,92.902,0.125,0.0467,0.786,0.0115
gothic symphonic metal,0.00387,0.83,0.211,92.902,0.125,0.0467,0.786,0.0115
symphonic metal,0.00387,0.83,0.211,92.902,0.125,0.0467,0.786,0.0115
gothic metal,0.016,0.896,0.426,85.928,0.38,0.0412,0.956,0
gothic symphonic metal,0.016,0.896,0.426,85.928,0.38,0.0412,0.956,0
symphonic metal,0.016,0.896,0.426,85.928,0.38,0.0412,0.956,0
gothic metal,0.00318,0.916,0.241,100.095,0.186,0.0899,0.747,0
gothic symphonic metal,0.00318,0.916,0.241,100.095,0.186,0.0899,0.747,0
symphonic metal,0.00318,0.916,0.241,100.095,0.186,0.0899,0.747,0
gothic metal,0.9,0.454,0.572,107.959,0.567,0.0572,0.723,1.22e-06
gothic symphonic metal,0.9,0.454,0.572,107.959,0.567,0.0572,0.723,1.22e-06
symphonic metal,0.9,0.454,0.572,107.959,0.567,0.0572,0.723,1.22e-06
gothic metal,0.833,0.424,0.584,121.492,0.234,0.0323,0.214,6.75e-06
gothic symphonic metal,0.833,0.424,0.584,121.492,0.234,0.0323,0.214,6.75e-06
symphonic metal,0.833,0.424,0.584,121.492,0.234,0.0323,0.214,6.75e-06
gothic metal,0.0133,0.846,0.495,92.503,0.418,0.0401,0.961,1.3e-06
gothic symphonic metal,0.0133,0.846,0.495,92.503,0.418,0.0401,0.961,1.3e-06
symphonic metal,0.0133,0.846,0.495,92.503,0.418,0.0401,0.961,1.3e-06
melodic metalcore,0.0078,0.925,0.496,107.494,0.145,0.0526,0.101,0
metalcore,0.0078,0.925,0.496,107.494,0.145,0.0526,0.101,0
melodic metalcore,0.023,0.915,0.608,127.998,0.562,0.0351,0.111,0
metalcore,0.023,0.915,0.608,127.998,0.562,0.0351,0.111,0
melodic metalcore,0.00627,0.964,0.408,174.065,0.767,0.076,0.246,0
metalcore,0.00627,0.964,0.408,174.065,0.767,0.076,0.246,0
melodic metalcore,0.0365,0.958,0.501,94.026,0.698,0.0441,0.101,0
metalcore,0.0365,0.958,0.501,94.026,0.698,0.0441,0.101,0
melodic metalcore,0.0503,0.849,0.457,91.991,0.383,0.0353,0.127,0
metalcore,0.0503,0.849,0.457,91.991,0.383,0.0353,0.127,0
melodic metalcore,0.0101,0.936,0.506,100.125,0.402,0.0495,0.176,0
metalcore,0.0101,0.936,0.506,100.125,0.402,0.0495,0.176,0
melodic metalcore,0.0053,0.956,0.38,83.622,0.629,0.0796,0.116,0
metalcore,0.0053,0.956,0.38,83.622,0.629,0.0796,0.116,0
melodic metalcore,0.000899,0.929,0.385,149.85,0.511,0.0654,0.113,0
metalcore,0.000899,0.929,0.385,149.85,0.511,0.0654,0.113,0
melodic metalcore,0.00758,0.939,0.496,102.894,0.364,0.132,0.233,0
